Step,AgentID,Wealth,Position
1,91,5.0,"(6, 35)"
1,92,5.0,"(31, 19)"
1,93,3.0,"(21, 28)"
1,94,5.0,"(33, 19)"
1,95,1.0,"(45, 48)"
1,96,4.0,"(25, 12)"
1,97,4.0,"(21, 33)"
1,98,3.0,"(35, 30)"
1,99,3.0,"(34, 30)"
2,0,8.0,"(40, 15)"
2,1,8.0,"(35, 12)"
2,2,2.0,"(3, 18)"
2,3,6.0,"(39, 7)"
2,4,2.0,"(42, 32)"
2,5,8.0,"(31, 11)"
2,7,6.0,"(30, 24)"
2,8,6.0,"(28, 21)"
2,9,4.0,"(6, 26)"
2,11,6.0,"(44, 16)"
2,12,7.0,"(35, 18)"
2,13,8.0,"(14, 38)"
2,14,8.0,"(30, 13)"
2,16,5.0,"(42, 22)"
2,17,2.0,"(49, 31)"
2,18,8.0,"(9, 40)"
2,19,4.0,"(2, 25)"
2,20,8.0,"(6, 39)"
2,21,8.0,"(39, 15)"
2,22,2.0,"(38, 38)"
2,23,5.0,"(14, 29)"
2,24,6.0,"(7, 32)"
2,25,8.0,"(39, 11)"
2,27,6.0,"(45, 16)"
2,28,3.0,"(32, 31)"
2,29,4.0,"(19, 18)"
2,30,8.0,"(37, 17)"
2,31,8.0,"(38, 19)"
2,32,4.0,"(38, 29)"
2,33,8.0,"(39, 18)"
2,34,8.0,"(14, 40)"
2,35,4.0,"(20, 49)"
2,36,2.0,"(8, 14)"
2,37,2.0,"(19, 0)"
2,38,5.0,"(43, 20)"
2,39,7.0,"(39, 13)"
2,40,5.0,"(26, 8)"
2,41,5.0,"(43, 9)"
2,42,6.0,"(12, 49)"
2,43,4.0,"(30, 2)"
2,44,8.0,"(31, 13)"
2,45,4.0,"(22, 14)"
2,46,6.0,"(25, 10)"
2,47,8.0,"(34, 13)"
2,48,6.0,"(17, 43)"
2,50,2.0,"(6, 17)"
2,51,4.0,"(29, 29)"
2,52,2.0,"(49, 34)"
2,53,6.0,"(35, 24)"
2,54,8.0,"(36, 19)"
2,55,4.0,"(27, 37)"
2,56,8.0,"(33, 16)"
2,57,5.0,"(41, 7)"
2,58,5.0,"(24, 13)"
2,59,4.0,"(41, 27)"
2,60,6.0,"(25, 22)"
2,61,6.0,"(27, 8)"
2,62,6.0,"(35, 7)"
2,63,4.0,"(19, 19)"
2,64,8.0,"(30, 17)"
2,65,4.0,"(7, 24)"
2,66,8.0,"(12, 39)"
2,67,7.0,"(29, 16)"
2,68,6.0,"(16, 28)"
2,69,8.0,"(36, 12)"
2,70,6.0,"(45, 15)"
2,71,8.0,"(36, 15)"
2,72,6.0,"(45, 12)"
2,73,5.0,"(21, 40)"
2,75,2.0,"(39, 34)"
2,76,8.0,"(7, 40)"
2,77,7.0,"(14, 34)"
2,78,4.0,"(26, 36)"
2,80,8.0,"(13, 36)"
2,81,4.0,"(44, 22)"
2,82,4.0,"(31, 33)"
2,83,7.0,"(5, 38)"
2,84,7.0,"(40, 16)"
2,85,8.0,"(12, 42)"
2,86,6.0,"(28, 22)"
2,87,3.0,"(23, 46)"
2,88,4.0,"(35, 27)"
2,89,6.0,"(16, 32)"
2,90,8.0,"(38, 11)"
2,91,8.0,"(6, 38)"
2,92,8.0,"(34, 16)"
2,93,5.0,"(18, 30)"
2,94,8.0,"(35, 16)"
2,96,6.0,"(28, 10)"
2,97,6.0,"(18, 32)"
2,98,4.0,"(36, 28)"
2,99,4.0,"(36, 29)"
3,0,11.0,"(37, 12)"
3,1,11.0,"(35, 10)"
3,2,2.0,"(0, 19)"
3,3,9.0,"(37, 10)"
3,4,3.0,"(40, 29)"
3,5,11.0,"(33, 13)"
3,7,8.0,"(29, 23)"
3,8,9.0,"(31, 18)"
3,9,6.0,"(8, 28)"
3,11,8.0,"(42, 14)"
3,12,10.0,"(34, 18)"
3,13,11.0,"(13, 41)"
3,14,11.0,"(30, 14)"
3,16,7.0,"(39, 21)"
3,17,2.0,"(49, 28)"
3,18,11.0,"(12, 37)"
3,19,5.0,"(5, 27)"
3,20,11.0,"(8, 42)"
3,21,11.0,"(40, 13)"
3,22,2.0,"(37, 36)"
3,23,7.0,"(14, 31)"
3,24,9.0,"(9, 34)"
3,25,11.0,"(37, 13)"
3,27,8.0,"(43, 13)"
3,28,4.0,"(33, 28)"
3,29,5.0,"(17, 19)"
3,30,11.0,"(37, 14)"
3,31,11.0,"(39, 16)"
3,32,5.0,"(36, 30)"
3,33,11.0,"(36, 18)"
3,34,11.0,"(15, 40)"
3,35,6.0,"(17, 47)"
3,36,2.0,"(11, 15)"
3,37,2.0,"(21, 0)"
3,38,7.0,"(43, 21)"
3,39,10.0,"(38, 14)"
3,40,7.0,"(28, 11)"
3,41,7.0,"(40, 7)"
3,42,8.0,"(12, 46)"
3,43,6.0,"(32, 5)"
3,44,11.0,"(31, 15)"
3,45,6.0,"(25, 15)"
3,46,8.0,"(24, 12)"
3,47,11.0,"(32, 13)"
3,48,9.0,"(14, 41)"
3,50,2.0,"(8, 19)"
3,51,5.0,"(32, 27)"
3,52,2.0,"(48, 31)"
3,53,8.0,"(37, 24)"
3,54,11.0,"(36, 16)"
3,55,5.0,"(26, 40)"
3,56,11.0,"(32, 15)"
3,57,7.0,"(43, 8)"
3,58,7.0,"(26, 13)"
3,59,6.0,"(38, 24)"
3,60,8.0,"(28, 23)"
3,61,9.0,"(30, 11)"
3,62,9.0,"(34, 10)"
3,63,5.0,"(22, 22)"
3,64,11.0,"(33, 14)"
3,65,5.0,"(10, 22)"
3,66,11.0,"(11, 39)"
3,67,10.0,"(31, 17)"
3,68,8.0,"(13, 29)"
3,69,11.0,"(35, 13)"
3,70,8.0,"(42, 15)"
3,71,11.0,"(34, 12)"
3,72,8.0,"(43, 15)"
3,73,7.0,"(18, 37)"
3,75,2.0,"(36, 32)"
3,76,11.0,"(7, 38)"
3,77,10.0,"(13, 34)"
3,78,5.0,"(27, 35)"
3,80,11.0,"(12, 33)"
3,81,6.0,"(41, 19)"
3,82,5.0,"(30, 33)"
3,83,10.0,"(6, 36)"
3,84,10.0,"(38, 17)"
3,85,11.0,"(13, 39)"
3,86,8.0,"(31, 22)"
3,87,5.0,"(20, 43)"
3,88,6.0,"(37, 25)"
3,89,9.0,"(14, 35)"
3,90,11.0,"(38, 12)"
3,91,11.0,"(9, 38)"
3,92,11.0,"(35, 14)"
3,93,7.0,"(16, 33)"
3,94,11.0,"(36, 14)"
3,96,9.0,"(29, 13)"
3,97,9.0,"(15, 35)"
3,98,6.0,"(33, 25)"
3,99,5.0,"(34, 26)"
4,0,14.0,"(35, 9)"
4,1,14.0,"(33, 12)"
4,2,2.0,"(3, 18)"
4,3,12.0,"(38, 13)"
4,4,4.0,"(39, 26)"
4,5,14.0,"(35, 15)"
4,7,10.0,"(26, 23)"
4,8,12.0,"(33, 18)"
4,9,8.0,"(11, 28)"
4,11,11.0,"(39, 14)"
4,12,13.0,"(33, 15)"
4,13,14.0,"(12, 38)"
4,14,14.0,"(32, 12)"
4,16,10.0,"(37, 18)"
4,17,3.0,"(46, 25)"
4,18,14.0,"(13, 40)"
4,19,7.0,"(6, 30)"
4,20,14.0,"(10, 44)"
4,21,14.0,"(37, 16)"
4,22,2.0,"(37, 35)"
4,23,10.0,"(12, 34)"
4,24,12.0,"(8, 35)"
4,25,14.0,"(35, 11)"
4,27,10.0,"(44, 12)"
4,28,6.0,"(31, 25)"
4,29,6.0,"(17, 20)"
4,30,14.0,"(37, 15)"
4,31,14.0,"(38, 15)"
4,32,6.0,"(39, 29)"
4,33,14.0,"(35, 19)"
4,34,14.0,"(13, 42)"
4,35,8.0,"(15, 46)"
4,36,2.0,"(11, 16)"
4,37,3.0,"(23, 3)"
4,38,9.0,"(42, 19)"
4,39,13.0,"(36, 11)"
4,40,10.0,"(31, 12)"
4,41,9.0,"(42, 10)"
4,42,11.0,"(9, 44)"
4,43,8.0,"(34, 4)"
4,44,14.0,"(32, 16)"
4,45,8.0,"(24, 16)"
4,46,10.0,"(27, 11)"
4,47,14.0,"(34, 14)"
4,48,12.0,"(11, 38)"
4,50,3.0,"(11, 22)"
4,51,7.0,"(32, 24)"
4,52,2.0,"(49, 33)"
4,53,10.0,"(36, 25)"
4,54,14.0,"(34, 17)"
4,55,6.0,"(24, 37)"
4,56,14.0,"(30, 15)"
4,57,9.0,"(40, 9)"
4,58,10.0,"(29, 14)"
4,59,8.0,"(40, 22)"
4,60,10.0,"(29, 21)"
4,61,12.0,"(33, 11)"
4,62,12.0,"(32, 10)"
4,63,7.0,"(25, 20)"
4,64,14.0,"(34, 15)"
4,65,6.0,"(12, 23)"
4,66,14.0,"(8, 39)"
4,67,13.0,"(30, 18)"
4,68,10.0,"(13, 30)"
4,69,14.0,"(32, 11)"
4,70,11.0,"(39, 12)"
4,71,14.0,"(31, 14)"
4,72,10.0,"(43, 12)"
4,73,10.0,"(16, 40)"
4,75,3.0,"(35, 31)"
4,76,14.0,"(8, 36)"
4,77,13.0,"(11, 35)"
4,78,6.0,"(30, 35)"
4,80,14.0,"(11, 36)"
4,81,8.0,"(43, 17)"
4,82,6.0,"(32, 31)"
4,83,13.0,"(9, 37)"
4,84,13.0,"(35, 20)"
4,85,14.0,"(12, 41)"
4,86,11.0,"(32, 19)"
4,87,7.0,"(19, 40)"
4,88,8.0,"(35, 22)"
4,89,12.0,"(13, 37)"
4,90,14.0,"(37, 11)"
4,91,14.0,"(11, 41)"
4,92,14.0,"(33, 17)"
4,93,10.0,"(13, 35)"
4,94,14.0,"(34, 11)"
4,96,12.0,"(30, 12)"
4,97,12.0,"(13, 38)"
4,98,8.0,"(31, 23)"
4,99,7.0,"(32, 25)"
5,0,17.0,"(36, 9)"
5,1,17.0,"(31, 10)"
5,2,2.0,"(1, 18)"
5,3,15.0,"(38, 16)"
5,4,6.0,"(39, 23)"
5,5,17.0,"(35, 17)"
5,7,12.0,"(28, 22)"
5,8,14.0,"(30, 20)"
5,9,10.0,"(10, 28)"
5,11,14.0,"(39, 17)"
5,12,16.0,"(36, 17)"
5,13,17.0,"(14, 36)"
5,14,17.0,"(33, 9)"
5,16,13.0,"(34, 20)"
5,17,4.0,"(43, 24)"
5,18,17.0,"(10, 37)"
5,19,10.0,"(9, 33)"
5,20,17.0,"(12, 43)"
5,21,16.0,"(40, 19)"
5,22,2.0,"(38, 32)"
5,23,13.0,"(10, 35)"
5,24,15.0,"(9, 36)"
5,25,17.0,"(33, 10)"
5,27,12.0,"(45, 15)"
5,28,8.0,"(34, 22)"
5,29,7.0,"(16, 22)"
5,30,17.0,"(38, 18)"
5,31,16.0,"(41, 13)"
5,32,7.0,"(41, 27)"
5,33,16.0,"(37, 20)"
5,34,17.0,"(10, 40)"
5,35,11.0,"(13, 43)"
5,36,2.0,"(11, 13)"
5,37,4.0,"(26, 6)"
5,38,11.0,"(41, 18)"
5,39,16.0,"(34, 9)"
5,40,12.0,"(31, 13)"
5,41,11.0,"(44, 11)"
5,42,14.0,"(8, 41)"
5,43,10.0,"(35, 6)"
5,44,17.0,"(31, 19)"
5,45,10.0,"(24, 14)"
5,46,12.0,"(28, 9)"
5,47,17.0,"(32, 14)"
5,48,15.0,"(14, 37)"
5,50,4.0,"(14, 24)"
5,51,9.0,"(31, 24)"
5,52,2.0,"(47, 30)"
5,53,12.0,"(38, 23)"
5,54,17.0,"(34, 19)"
5,55,8.0,"(21, 37)"
5,56,17.0,"(32, 17)"
5,57,11.0,"(39, 11)"
5,58,13.0,"(29, 15)"
5,59,11.0,"(37, 19)"
5,60,13.0,"(32, 18)"
5,61,15.0,"(36, 13)"
5,62,14.0,"(32, 7)"
5,63,9.0,"(26, 21)"
5,64,17.0,"(31, 16)"
5,65,7.0,"(15, 22)"
5,66,17.0,"(10, 42)"
5,67,15.0,"(32, 21)"
5,68,13.0,"(11, 33)"
5,69,16.0,"(34, 8)"
5,70,13.0,"(42, 9)"
5,71,16.0,"(30, 13)"
5,72,12.0,"(41, 10)"
5,73,13.0,"(14, 42)"
5,75,4.0,"(37, 29)"
5,76,17.0,"(8, 34)"
5,77,16.0,"(8, 37)"
5,78,7.0,"(32, 33)"
5,80,17.0,"(9, 35)"
5,81,11.0,"(40, 14)"
5,82,7.0,"(30, 34)"
5,83,16.0,"(10, 34)"
5,84,16.0,"(33, 19)"
5,85,17.0,"(11, 42)"
5,86,14.0,"(30, 16)"
5,87,10.0,"(16, 38)"
5,88,11.0,"(36, 20)"
5,89,15.0,"(11, 40)"
5,90,17.0,"(38, 10)"
5,91,17.0,"(8, 38)"
5,92,17.0,"(33, 20)"
5,93,13.0,"(10, 38)"
5,94,17.0,"(36, 10)"
5,96,14.0,"(31, 9)"
5,97,15.0,"(10, 36)"
5,98,10.0,"(29, 20)"
5,99,9.0,"(30, 22)"
6,0,20.0,"(35, 12)"
6,1,19.0,"(30, 11)"
6,2,2.0,"(2, 18)"
6,3,18.0,"(39, 15)"
6,4,8.0,"(41, 21)"
6,5,19.0,"(38, 14)"
6,7,14.0,"(27, 21)"
6,8,16.0,"(28, 21)"
6,9,12.0,"(8, 29)"
6,11,17.0,"(36, 15)"
6,12,19.0,"(33, 16)"
6,13,20.0,"(14, 38)"
6,14,19.0,"(32, 6)"
6,16,16.0,"(37, 17)"
6,17,6.0,"(41, 22)"
6,18,20.0,"(9, 40)"
6,19,13.0,"(7, 36)"
6,20,20.0,"(15, 42)"
6,21,18.0,"(41, 16)"
6,22,3.0,"(38, 30)"
6,23,16.0,"(7, 34)"
6,24,18.0,"(7, 35)"
6,25,19.0,"(35, 7)"
6,27,14.0,"(43, 14)"
6,28,10.0,"(37, 24)"
6,29,8.0,"(19, 24)"
6,30,20.0,"(35, 18)"
6,31,19.0,"(40, 16)"
6,32,9.0,"(39, 24)"
6,33,18.0,"(39, 21)"
6,34,20.0,"(8, 43)"
6,35,14.0,"(12, 42)"
6,36,2.0,"(13, 12)"
6,37,6.0,"(28, 7)"
6,38,13.0,"(44, 16)"
6,39,19.0,"(36, 12)"
6,40,15.0,"(34, 13)"
6,41,13.0,"(42, 13)"
6,42,17.0,"(10, 41)"
6,43,12.0,"(37, 9)"
6,44,19.0,"(34, 21)"
6,45,12.0,"(25, 15)"
6,46,14.0,"(28, 8)"
6,47,19.0,"(29, 17)"
6,48,18.0,"(12, 39)"
6,50,5.0,"(16, 26)"
6,51,11.0,"(29, 23)"
6,52,3.0,"(44, 27)"
6,53,14.0,"(37, 25)"
6,54,19.0,"(31, 17)"
6,55,10.0,"(20, 40)"
6,56,20.0,"(35, 16)"
6,57,13.0,"(41, 14)"
6,58,15.0,"(26, 17)"
6,59,14.0,"(38, 19)"
6,60,15.0,"(31, 21)"
6,61,18.0,"(38, 11)"
6,62,16.0,"(30, 5)"
6,63,11.0,"(29, 19)"
6,64,20.0,"(34, 16)"
6,65,8.0,"(12, 22)"
6,66,20.0,"(7, 41)"
6,67,17.0,"(31, 18)"
6,68,16.0,"(12, 35)"
6,69,18.0,"(37, 6)"
6,70,15.0,"(43, 10)"
6,71,18.0,"(30, 14)"
6,72,15.0,"(39, 13)"
6,73,16.0,"(14, 43)"
6,75,5.0,"(36, 27)"
6,76,20.0,"(5, 37)"
6,77,19.0,"(7, 40)"
6,78,8.0,"(29, 33)"
6,80,20.0,"(6, 37)"
6,81,14.0,"(40, 15)"
6,82,8.0,"(32, 31)"
6,83,19.0,"(11, 37)"
6,84,19.0,"(36, 19)"
6,85,20.0,"(14, 39)"
6,86,17.0,"(29, 16)"
6,87,13.0,"(16, 39)"
6,88,14.0,"(39, 18)"
6,89,18.0,"(9, 39)"
6,90,19.0,"(37, 7)"
6,91,20.0,"(6, 40)"
6,92,19.0,"(35, 23)"
6,93,16.0,"(12, 36)"
6,94,19.0,"(38, 8)"
6,96,17.0,"(31, 11)"
6,97,18.0,"(11, 34)"
6,98,13.0,"(30, 17)"
6,99,11.0,"(27, 24)"
7,0,22.0,"(34, 11)"
7,1,21.0,"(27, 13)"
7,2,2.0,"(1, 21)"
7,3,21.0,"(38, 17)"
7,4,10.0,"(42, 22)"
7,5,22.0,"(36, 14)"
7,7,16.0,"(24, 20)"
7,8,18.0,"(25, 22)"
7,9,14.0,"(9, 30)"
7,11,20.0,"(38, 12)"
7,12,22.0,"(32, 15)"
7,13,23.0,"(14, 40)"
7,14,21.0,"(29, 6)"
7,16,19.0,"(39, 16)"
7,17,8.0,"(41, 19)"
7,18,23.0,"(8, 40)"
7,19,16.0,"(9, 38)"
7,20,23.0,"(13, 39)"
7,21,20.0,"(43, 15)"
7,22,4.0,"(39, 27)"
7,23,19.0,"(6, 35)"
7,24,21.0,"(5, 38)"
7,25,22.0,"(35, 10)"
7,27,16.0,"(41, 17)"
7,28,12.0,"(38, 22)"
7,29,9.0,"(19, 26)"
7,30,22.0,"(35, 21)"
7,31,22.0,"(40, 13)"
7,32,11.0,"(36, 23)"
7,33,20.0,"(37, 18)"
7,34,23.0,"(8, 42)"
7,35,17.0,"(9, 43)"
7,36,2.0,"(15, 14)"
7,37,8.0,"(27, 10)"
7,38,15.0,"(43, 19)"
7,39,22.0,"(33, 14)"
7,40,18.0,"(34, 10)"
7,41,15.0,"(42, 11)"
7,42,20.0,"(11, 43)"
7,43,15.0,"(34, 12)"
7,44,22.0,"(36, 18)"
7,45,14.0,"(25, 14)"
7,46,16.0,"(29, 7)"
7,47,22.0,"(31, 15)"
7,48,21.0,"(15, 38)"
7,50,7.0,"(13, 28)"
7,51,13.0,"(29, 24)"
7,52,4.0,"(43, 24)"
7,53,16.0,"(35, 22)"
7,54,21.0,"(34, 15)"
7,55,12.0,"(18, 40)"
7,56,23.0,"(35, 13)"
7,57,15.0,"(39, 14)"
7,58,17.0,"(28, 15)"
7,59,16.0,"(38, 21)"
7,60,18.0,"(34, 18)"
7,61,21.0,"(37, 13)"
7,62,18.0,"(32, 4)"
7,63,13.0,"(29, 21)"
7,64,23.0,"(35, 14)"
7,65,9.0,"(11, 25)"
7,66,23.0,"(5, 39)"
7,67,19.0,"(33, 21)"
7,68,19.0,"(13, 34)"
7,69,20.0,"(35, 5)"
7,70,17.0,"(43, 11)"
7,71,21.0,"(33, 13)"
7,72,18.0,"(37, 12)"
7,73,19.0,"(15, 40)"
7,75,7.0,"(38, 24)"
7,76,23.0,"(7, 38)"
7,77,22.0,"(6, 38)"
7,78,9.0,"(30, 33)"
7,80,23.0,"(9, 34)"
7,81,17.0,"(37, 14)"
7,82,9.0,"(33, 31)"
7,83,22.0,"(14, 34)"
7,84,21.0,"(39, 22)"
7,85,23.0,"(11, 39)"
7,86,20.0,"(32, 13)"
7,87,16.0,"(13, 36)"
7,88,17.0,"(36, 16)"
7,89,21.0,"(10, 39)"
7,90,22.0,"(37, 10)"
7,91,23.0,"(9, 42)"
7,92,21.0,"(34, 24)"
7,93,19.0,"(12, 37)"
7,94,21.0,"(39, 10)"
7,96,20.0,"(29, 13)"
7,97,21.0,"(10, 33)"
7,98,15.0,"(27, 14)"
7,99,13.0,"(26, 22)"
8,0,25.0,"(32, 10)"
8,1,24.0,"(29, 14)"
8,2,3.0,"(4, 24)"
8,3,23.0,"(40, 18)"
8,4,12.0,"(39, 19)"
8,5,25.0,"(36, 11)"
8,7,18.0,"(24, 18)"
8,8,20.0,"(25, 21)"
8,9,17.0,"(12, 33)"
8,11,23.0,"(35, 9)"
8,12,25.0,"(33, 17)"
8,13,26.0,"(11, 38)"
8,14,23.0,"(27, 7)"
8,16,22.0,"(37, 16)"
8,17,10.0,"(43, 18)"
8,18,26.0,"(7, 43)"
8,19,19.0,"(7, 39)"
8,20,26.0,"(13, 37)"
8,21,22.0,"(45, 12)"
8,22,6.0,"(36, 25)"
8,23,22.0,"(6, 36)"
8,24,24.0,"(8, 39)"
8,25,25.0,"(33, 12)"
8,27,19.0,"(38, 15)"
8,28,14.0,"(36, 20)"
8,29,11.0,"(18, 29)"
8,30,25.0,"(33, 18)"
8,31,24.0,"(41, 11)"
8,32,13.0,"(39, 20)"
8,33,23.0,"(34, 17)"
8,34,26.0,"(11, 44)"
8,35,20.0,"(7, 42)"
8,36,3.0,"(18, 17)"
8,37,10.0,"(30, 9)"
8,38,17.0,"(42, 19)"
8,39,25.0,"(33, 15)"
8,40,20.0,"(31, 7)"
8,41,17.0,"(44, 11)"
8,42,23.0,"(12, 41)"
8,43,18.0,"(31, 12)"
8,44,24.0,"(38, 16)"
8,45,16.0,"(25, 12)"
8,46,18.0,"(32, 8)"
8,47,25.0,"(30, 12)"
8,48,24.0,"(15, 41)"
8,50,9.0,"(12, 28)"
8,51,15.0,"(30, 22)"
8,52,6.0,"(42, 21)"
8,53,18.0,"(33, 19)"
8,54,24.0,"(32, 16)"
8,55,15.0,"(15, 39)"
8,56,26.0,"(32, 11)"
8,57,17.0,"(40, 17)"
8,58,20.0,"(31, 14)"
8,59,19.0,"(35, 19)"
8,60,21.0,"(35, 20)"
8,61,24.0,"(34, 14)"
8,62,20.0,"(32, 5)"
8,63,16.0,"(30, 18)"
8,64,26.0,"(37, 15)"
8,65,11.0,"(10, 28)"
8,66,26.0,"(6, 39)"
8,67,22.0,"(32, 19)"
8,68,22.0,"(12, 34)"
8,69,22.0,"(33, 6)"
8,70,19.0,"(41, 10)"
8,71,24.0,"(35, 11)"
8,72,21.0,"(39, 12)"
8,73,22.0,"(12, 40)"
