Step,AgentID,Wealth,Position
0,79,2.0,"(0, 10)"
0,80,2.0,"(0, 43)"
0,81,2.0,"(35, 9)"
0,82,2.0,"(2, 9)"
0,83,2.0,"(49, 42)"
0,84,2.0,"(30, 6)"
0,85,2.0,"(11, 15)"
0,86,2.0,"(42, 49)"
0,87,2.0,"(43, 29)"
0,88,2.0,"(2, 25)"
0,89,2.0,"(8, 14)"
0,90,2.0,"(14, 23)"
0,91,2.0,"(27, 8)"
0,92,2.0,"(48, 46)"
0,93,2.0,"(2, 43)"
0,94,2.0,"(18, 11)"
0,95,2.0,"(32, 36)"
0,96,2.0,"(47, 9)"
0,97,2.0,"(49, 24)"
0,98,2.0,"(28, 10)"
0,99,2.0,"(13, 27)"
1,0,5.0,"(6, 40)"
1,1,4.0,"(39, 6)"
1,2,1.0,"(38, 47)"
1,3,4.0,"(3, 32)"
1,4,3.0,"(30, 30)"
1,5,5.0,"(35, 10)"
1,6,3.0,"(26, 41)"
1,7,4.0,"(6, 44)"
1,8,3.0,"(24, 42)"
1,9,2.0,"(40, 36)"
1,10,4.0,"(8, 28)"
1,11,2.0,"(4, 17)"
1,12,4.0,"(29, 10)"
1,13,4.0,"(7, 46)"
1,14,3.0,"(24, 44)"
1,15,2.0,"(26, 49)"
1,16,1.0,"(1, 7)"
1,17,5.0,"(38, 13)"
1,18,3.0,"(34, 31)"
1,19,2.0,"(30, 45)"
1,20,3.0,"(40, 26)"
1,21,1.0,"(44, 48)"
1,22,4.0,"(21, 39)"
1,23,3.0,"(26, 39)"
1,24,4.0,"(19, 36)"
1,25,3.0,"(7, 24)"
1,26,3.0,"(23, 5)"
1,27,5.0,"(31, 16)"
1,28,3.0,"(15, 20)"
1,29,4.0,"(34, 25)"
1,30,3.0,"(40, 3)"
1,31,1.0,"(8, 4)"
1,32,5.0,"(14, 43)"
1,33,1.0,"(38, 46)"
1,34,3.0,"(28, 35)"
1,35,1.0,"(43, 40)"
1,36,3.0,"(29, 1)"
1,37,4.0,"(45, 14)"
1,38,1.0,"(39, 49)"
1,39,3.0,"(46, 18)"
1,40,4.0,"(24, 18)"
1,41,2.0,"(31, 45)"
1,42,4.0,"(19, 45)"
1,43,4.0,"(37, 4)"
1,44,4.0,"(2, 32)"
1,45,1.0,"(45, 48)"
1,46,3.0,"(20, 46)"
1,47,3.0,"(36, 2)"
1,48,4.0,"(30, 25)"
1,49,5.0,"(7, 43)"
1,50,1.0,"(49, 46)"
1,51,5.0,"(39, 17)"
1,52,2.0,"(49, 28)"
1,53,4.0,"(39, 24)"
1,54,5.0,"(10, 36)"
1,55,3.0,"(4, 24)"
1,56,5.0,"(9, 33)"
1,57,3.0,"(18, 15)"
1,58,5.0,"(15, 35)"
1,59,4.0,"(11, 28)"
1,60,1.0,"(44, 44)"
1,61,4.0,"(43, 19)"
1,62,5.0,"(6, 37)"
1,63,1.0,"(36, 47)"
1,64,5.0,"(15, 37)"
1,65,4.0,"(8, 47)"
1,66,5.0,"(40, 13)"
1,67,5.0,"(16, 38)"
1,68,5.0,"(5, 37)"
1,69,4.0,"(27, 24)"
1,70,5.0,"(29, 14)"
1,71,3.0,"(21, 6)"
1,72,4.0,"(41, 9)"
1,73,1.0,"(40, 44)"
1,74,5.0,"(29, 13)"
1,75,1.0,"(41, 49)"
1,76,4.0,"(43, 20)"
1,77,4.0,"(25, 17)"
1,78,2.0,"(32, 42)"
1,79,1.0,"(2, 10)"
1,80,4.0,"(3, 40)"
1,81,5.0,"(35, 11)"
1,82,1.0,"(2, 11)"
1,83,1.0,"(46, 44)"
1,84,5.0,"(33, 9)"
1,85,2.0,"(12, 16)"
1,86,1.0,"(40, 46)"
1,87,3.0,"(44, 26)"
1,88,3.0,"(4, 26)"
1,89,2.0,"(11, 16)"
1,90,3.0,"(14, 21)"
1,91,5.0,"(30, 11)"
1,92,1.0,"(49, 44)"
1,93,5.0,"(5, 40)"
1,94,3.0,"(19, 13)"
1,95,3.0,"(29, 34)"
1,96,4.0,"(44, 10)"
1,97,3.0,"(48, 22)"
1,98,5.0,"(30, 12)"
1,99,4.0,"(12, 29)"
2,0,8.0,"(8, 40)"
2,1,7.0,"(36, 9)"
2,3,7.0,"(6, 35)"
2,4,4.0,"(27, 28)"
2,5,8.0,"(34, 12)"
2,6,4.0,"(25, 41)"
2,7,7.0,"(9, 42)"
2,8,5.0,"(21, 40)"
2,9,2.0,"(39, 37)"
2,10,6.0,"(7, 29)"
2,11,2.0,"(2, 18)"
2,12,7.0,"(31, 11)"
2,13,7.0,"(9, 43)"
2,14,5.0,"(21, 41)"
2,15,3.0,"(23, 46)"
2,17,8.0,"(38, 12)"
2,18,4.0,"(36, 29)"
2,19,2.0,"(31, 44)"
2,20,5.0,"(40, 23)"
2,22,6.0,"(18, 41)"
2,23,4.0,"(23, 38)"
2,24,7.0,"(16, 37)"
2,25,4.0,"(6, 25)"
2,26,5.0,"(26, 8)"
2,27,8.0,"(33, 16)"
2,28,4.0,"(17, 21)"
2,29,6.0,"(32, 24)"
2,30,5.0,"(38, 6)"
2,32,8.0,"(15, 40)"
2,34,4.0,"(30, 35)"
2,36,5.0,"(32, 4)"
2,37,6.0,"(43, 16)"
2,39,5.0,"(45, 17)"
2,40,6.0,"(27, 17)"
2,41,2.0,"(32, 43)"
2,42,6.0,"(17, 43)"
2,43,6.0,"(35, 4)"
2,44,6.0,"(4, 30)"
2,46,5.0,"(17, 45)"
2,47,5.0,"(39, 5)"
2,48,6.0,"(28, 23)"
2,49,8.0,"(9, 40)"
2,51,8.0,"(37, 17)"
2,52,3.0,"(46, 25)"
2,53,6.0,"(38, 22)"
2,54,8.0,"(13, 35)"
2,55,4.0,"(5, 25)"
2,56,8.0,"(6, 36)"
2,57,4.0,"(20, 13)"
2,58,8.0,"(12, 34)"
2,59,6.0,"(11, 29)"
2,61,7.0,"(40, 16)"
2,62,8.0,"(7, 40)"
2,64,8.0,"(14, 34)"
2,65,7.0,"(10, 44)"
2,66,8.0,"(40, 15)"
2,67,8.0,"(15, 39)"
2,68,8.0,"(8, 36)"
2,69,6.0,"(27, 23)"
2,70,8.0,"(31, 15)"
2,71,4.0,"(22, 6)"
2,72,7.0,"(38, 11)"
2,74,8.0,"(32, 16)"
2,76,6.0,"(41, 22)"
2,77,6.0,"(27, 20)"
2,78,2.0,"(34, 41)"
2,80,7.0,"(6, 39)"
2,81,8.0,"(35, 14)"
2,84,8.0,"(36, 11)"
2,85,2.0,"(13, 18)"
2,87,5.0,"(41, 23)"
2,88,5.0,"(6, 29)"
2,89,2.0,"(8, 14)"
2,90,4.0,"(15, 23)"
2,91,8.0,"(31, 14)"
2,93,8.0,"(7, 38)"
2,94,4.0,"(20, 16)"
2,95,4.0,"(26, 36)"
2,96,6.0,"(45, 13)"
2,97,4.0,"(47, 23)"
2,98,8.0,"(33, 14)"
2,99,6.0,"(10, 28)"
3,0,11.0,"(11, 41)"
3,1,10.0,"(35, 12)"
3,3,10.0,"(6, 38)"
3,4,6.0,"(29, 25)"
3,5,11.0,"(31, 13)"
3,6,5.0,"(25, 42)"
3,7,10.0,"(7, 42)"
3,8,7.0,"(19, 38)"
3,9,2.0,"(39, 34)"
3,10,8.0,"(4, 32)"
3,11,2.0,"(5, 16)"
3,12,10.0,"(32, 12)"
3,13,10.0,"(10, 43)"
3,14,7.0,"(19, 42)"
3,15,5.0,"(20, 43)"
3,17,11.0,"(39, 15)"
3,18,5.0,"(35, 26)"
3,19,2.0,"(30, 42)"
3,20,7.0,"(39, 20)"
3,22,9.0,"(16, 40)"
3,23,6.0,"(20, 40)"
3,24,10.0,"(14, 38)"
3,25,5.0,"(3, 25)"
3,26,7.0,"(26, 11)"
3,27,11.0,"(31, 18)"
3,28,5.0,"(19, 22)"
3,29,8.0,"(31, 21)"
3,30,8.0,"(35, 9)"
3,32,11.0,"(12, 38)"
3,34,5.0,"(27, 33)"
3,36,7.0,"(29, 6)"
3,37,9.0,"(40, 14)"
3,39,7.0,"(43, 18)"
3,40,9.0,"(30, 18)"
3,41,2.0,"(32, 41)"
3,42,9.0,"(15, 41)"
3,43,8.0,"(34, 7)"
3,44,8.0,"(6, 32)"
3,46,8.0,"(14, 42)"
3,47,7.0,"(38, 7)"
3,48,8.0,"(29, 23)"
3,49,11.0,"(8, 43)"
3,51,11.0,"(37, 14)"
3,52,4.0,"(45, 24)"
3,53,9.0,"(37, 19)"
3,54,11.0,"(12, 33)"
3,55,5.0,"(7, 24)"
3,56,11.0,"(7, 37)"
3,57,5.0,"(21, 10)"
3,58,11.0,"(9, 35)"
3,59,8.0,"(12, 28)"
3,61,10.0,"(38, 15)"
3,62,11.0,"(8, 38)"
3,64,11.0,"(11, 34)"
3,65,10.0,"(7, 41)"
3,66,11.0,"(38, 18)"
3,67,11.0,"(15, 42)"
3,68,11.0,"(7, 39)"
3,69,8.0,"(29, 24)"
3,70,11.0,"(29, 15)"
3,71,5.0,"(23, 7)"
3,72,10.0,"(38, 10)"
3,74,11.0,"(34, 13)"
3,76,9.0,"(38, 19)"
3,77,9.0,"(30, 17)"
3,78,2.0,"(31, 39)"
3,80,10.0,"(5, 38)"
3,81,11.0,"(37, 11)"
3,84,11.0,"(38, 14)"
3,85,3.0,"(16, 20)"
3,87,7.0,"(40, 22)"
3,88,7.0,"(9, 28)"
3,89,2.0,"(9, 14)"
3,90,5.0,"(17, 22)"
3,91,11.0,"(34, 17)"
3,93,11.0,"(10, 35)"
3,94,5.0,"(22, 19)"
3,95,5.0,"(29, 34)"
3,96,8.0,"(45, 12)"
3,97,5.0,"(46, 24)"
3,98,11.0,"(33, 15)"
3,99,8.0,"(11, 31)"
4,0,14.0,"(11, 44)"
4,1,13.0,"(37, 13)"
4,3,13.0,"(8, 39)"
4,4,8.0,"(27, 22)"
4,5,14.0,"(34, 11)"
4,6,6.0,"(22, 41)"
4,7,13.0,"(6, 41)"
4,8,10.0,"(16, 39)"
4,9,2.0,"(42, 32)"
4,10,11.0,"(7, 35)"
4,11,2.0,"(2, 19)"
4,12,13.0,"(33, 12)"
4,13,13.0,"(8, 42)"
4,14,9.0,"(16, 45)"
4,15,7.0,"(19, 41)"
4,17,14.0,"(38, 16)"
4,18,7.0,"(37, 23)"
4,19,2.0,"(31, 42)"
4,20,10.0,"(36, 18)"
4,22,12.0,"(14, 40)"
4,23,8.0,"(20, 42)"
4,24,13.0,"(11, 35)"
4,25,6.0,"(4, 24)"
4,26,9.0,"(27, 10)"
4,27,14.0,"(33, 17)"
4,28,6.0,"(17, 21)"
4,29,11.0,"(32, 18)"
4,30,11.0,"(32, 10)"
4,32,14.0,"(15, 38)"
4,34,6.0,"(25, 34)"
4,36,9.0,"(29, 9)"
4,37,12.0,"(37, 15)"
4,39,9.0,"(42, 17)"
4,40,12.0,"(32, 17)"
4,41,2.0,"(30, 42)"
4,42,12.0,"(12, 39)"
4,43,11.0,"(34, 10)"
4,44,11.0,"(8, 34)"
4,46,11.0,"(12, 44)"
4,47,10.0,"(36, 10)"
4,48,10.0,"(27, 24)"
4,49,14.0,"(6, 42)"
4,51,14.0,"(35, 13)"
4,52,6.0,"(42, 22)"
4,53,12.0,"(37, 18)"
4,54,14.0,"(11, 33)"
4,55,6.0,"(10, 24)"
4,56,14.0,"(7, 34)"
4,57,7.0,"(24, 13)"
4,58,14.0,"(12, 37)"
4,59,10.0,"(14, 29)"
4,61,13.0,"(36, 15)"
4,62,14.0,"(9, 41)"
4,64,14.0,"(12, 35)"
4,65,13.0,"(9, 39)"
4,66,14.0,"(35, 15)"
4,67,14.0,"(12, 40)"
4,68,14.0,"(10, 37)"
4,69,10.0,"(26, 21)"
4,70,14.0,"(31, 12)"
4,71,7.0,"(26, 10)"
4,72,13.0,"(37, 10)"
4,74,14.0,"(32, 14)"
4,76,12.0,"(37, 16)"
4,77,12.0,"(33, 19)"
4,78,3.0,"(28, 36)"
4,80,13.0,"(8, 37)"
4,81,14.0,"(37, 12)"
4,84,14.0,"(36, 13)"
4,85,4.0,"(15, 23)"
4,87,9.0,"(37, 20)"
4,88,9.0,"(12, 30)"
4,89,2.0,"(9, 17)"
4,90,6.0,"(19, 20)"
4,91,14.0,"(32, 15)"
4,93,14.0,"(10, 33)"
4,94,7.0,"(25, 20)"
4,95,6.0,"(26, 34)"
4,96,10.0,"(43, 11)"
4,97,7.0,"(43, 21)"
4,98,14.0,"(36, 17)"
4,99,11.0,"(13, 34)"
5,0,17.0,"(12, 41)"
5,1,16.0,"(34, 15)"
5,3,16.0,"(11, 40)"
5,4,10.0,"(26, 23)"
5,5,17.0,"(34, 9)"
5,6,8.0,"(19, 43)"
5,7,16.0,"(6, 40)"
5,8,13.0,"(13, 37)"
5,9,3.0,"(41, 29)"
5,10,14.0,"(6, 37)"
5,11,2.0,"(2, 22)"
5,12,16.0,"(33, 9)"
5,13,16.0,"(11, 42)"
5,14,12.0,"(13, 43)"
5,15,10.0,"(16, 38)"
5,17,17.0,"(40, 13)"
5,18,10.0,"(36, 20)"
5,19,2.0,"(31, 40)"
5,20,13.0,"(36, 16)"
5,22,15.0,"(14, 41)"
5,23,10.0,"(17, 43)"
5,24,16.0,"(13, 38)"
5,25,7.0,"(6, 25)"
5,26,12.0,"(30, 13)"
5,27,17.0,"(34, 18)"
5,28,7.0,"(14, 22)"
5,29,14.0,"(34, 20)"
5,30,14.0,"(30, 12)"
5,32,17.0,"(14, 39)"
5,34,7.0,"(27, 33)"
5,36,12.0,"(32, 11)"
5,37,15.0,"(35, 16)"
5,39,12.0,"(39, 18)"
5,40,15.0,"(31, 16)"
5,41,2.0,"(32, 43)"
5,42,15.0,"(11, 39)"
5,43,14.0,"(33, 11)"
5,44,14.0,"(11, 36)"
5,46,14.0,"(13, 42)"
5,47,13.0,"(33, 10)"
5,48,12.0,"(29, 22)"
5,49,17.0,"(8, 41)"
5,51,17.0,"(38, 13)"
5,52,8.0,"(39, 19)"
5,53,15.0,"(39, 16)"
5,54,17.0,"(14, 35)"
5,55,7.0,"(8, 24)"
5,56,17.0,"(9, 33)"
5,57,9.0,"(25, 14)"
5,58,17.0,"(13, 36)"
5,59,12.0,"(17, 32)"
5,61,16.0,"(36, 14)"
5,62,17.0,"(9, 44)"
5,64,17.0,"(10, 38)"
5,65,16.0,"(11, 37)"
5,66,17.0,"(36, 12)"
5,67,17.0,"(10, 40)"
5,68,17.0,"(11, 38)"
5,69,12.0,"(26, 19)"
5,70,17.0,"(31, 10)"
5,71,10.0,"(29, 13)"
5,72,16.0,"(39, 12)"
5,74,17.0,"(30, 15)"
5,76,15.0,"(34, 14)"
5,77,15.0,"(34, 19)"
5,78,4.0,"(27, 34)"
5,80,16.0,"(5, 37)"
5,81,17.0,"(35, 11)"
5,84,17.0,"(39, 11)"
5,85,5.0,"(12, 25)"
5,87,12.0,"(36, 19)"
5,88,11.0,"(14, 28)"
5,89,2.0,"(8, 18)"
5,90,7.0,"(22, 17)"
5,91,17.0,"(31, 17)"
5,93,17.0,"(9, 36)"
5,94,9.0,"(24, 18)"
5,95,7.0,"(29, 35)"
5,96,12.0,"(40, 9)"
5,97,9.0,"(44, 19)"
5,98,17.0,"(34, 16)"
5,99,14.0,"(10, 34)"
6,0,20.0,"(11, 43)"
6,1,19.0,"(35, 14)"
6,3,19.0,"(10, 42)"
6,4,12.0,"(28, 20)"
6,5,20.0,"(34, 12)"
6,6,10.0,"(19, 45)"
6,7,19.0,"(7, 43)"
6,8,16.0,"(10, 36)"
6,9,4.0,"(38, 28)"
6,10,17.0,"(9, 38)"
6,11,3.0,"(4, 24)"
6,12,19.0,"(35, 10)"
6,13,19.0,"(9, 42)"
6,14,15.0,"(12, 42)"
6,15,13.0,"(15, 36)"
6,17,20.0,"(39, 14)"
6,18,13.0,"(35, 20)"
6,19,2.0,"(28, 38)"
6,20,16.0,"(33, 18)"
6,22,18.0,"(15, 39)"
6,23,13.0,"(14, 43)"
6,24,19.0,"(15, 40)"
6,25,9.0,"(8, 28)"
6,26,15.0,"(30, 16)"
6,27,20.0,"(33, 20)"
6,28,8.0,"(11, 24)"
6,29,17.0,"(35, 18)"
6,30,17.0,"(30, 14)"
6,32,20.0,"(12, 36)"
6,34,8.0,"(25, 30)"
6,36,15.0,"(32, 13)"
6,37,18.0,"(33, 16)"
6,39,15.0,"(40, 15)"
6,40,18.0,"(33, 13)"
6,41,2.0,"(34, 41)"
6,42,18.0,"(9, 37)"
6,43,17.0,"(33, 14)"
6,44,17.0,"(13, 39)"
6,46,17.0,"(13, 40)"
6,47,15.0,"(32, 8)"
6,48,15.0,"(32, 19)"
6,49,20.0,"(8, 40)"
6,51,20.0,"(39, 13)"
6,52,11.0,"(37, 17)"
6,53,18.0,"(39, 17)"
6,54,20.0,"(12, 34)"
6,55,8.0,"(11, 22)"
6,56,20.0,"(6, 36)"
6,57,11.0,"(25, 12)"
6,58,20.0,"(14, 37)"
6,59,15.0,"(14, 34)"
6,61,19.0,"(35, 17)"
6,62,20.0,"(12, 43)"
6,64,20.0,"(10, 39)"
6,65,19.0,"(13, 35)"
6,66,19.0,"(38, 9)"
6,67,20.0,"(9, 40)"
6,68,20.0,"(13, 41)"
6,69,15.0,"(29, 16)"
6,70,20.0,"(31, 11)"
6,71,13.0,"(30, 11)"
6,72,19.0,"(36, 9)"
6,74,20.0,"(32, 16)"
6,76,18.0,"(31, 14)"
6,77,18.0,"(35, 19)"
6,78,5.0,"(30, 33)"
6,80,19.0,"(8, 35)"
6,81,20.0,"(36, 11)"
6,84,20.0,"(38, 12)"
6,85,7.0,"(13, 28)"
6,87,15.0,"(38, 17)"
6,88,13.0,"(11, 30)"
6,89,2.0,"(8, 21)"
6,90,9.0,"(24, 16)"
6,91,20.0,"(29, 14)"
6,93,20.0,"(7, 38)"
6,94,11.0,"(27, 20)"
6,95,8.0,"(26, 37)"
6,96,15.0,"(38, 11)"
6,97,11.0,"(41, 20)"
6,98,20.0,"(31, 19)"
6,99,17.0,"(7, 36)"
7,0,23.0,"(10, 44)"
7,1,22.0,"(34, 17)"
7,3,22.0,"(7, 42)"
7,4,14.0,"(29, 21)"
7,5,23.0,"(37, 11)"
7,6,12.0,"(16, 44)"
7,7,22.0,"(8, 43)"
7,8,19.0,"(9, 35)"
7,9,6.0,"(36, 25)"
7,10,20.0,"(6, 38)"
7,11,4.0,"(6, 27)"
7,12,22.0,"(34, 13)"
7,13,22.0,"(7, 39)"
7,14,18.0,"(10, 43)"
7,15,16.0,"(14, 38)"
7,17,23.0,"(40, 16)"
7,18,15.0,"(38, 22)"
7,19,3.0,"(26, 41)"
7,20,18.0,"(35, 21)"
7,22,21.0,"(15, 37)"
7,23,16.0,"(15, 42)"
7,24,22.0,"(16, 40)"
7,25,11.0,"(9, 30)"
7,26,18.0,"(31, 15)"
7,27,23.0,"(30, 17)"
7,28,9.0,"(8, 24)"
7,29,20.0,"(38, 18)"
7,30,19.0,"(28, 11)"
7,32,23.0,"(9, 34)"
7,34,9.0,"(22, 31)"
7,36,18.0,"(29, 15)"
7,37,21.0,"(31, 18)"
7,39,18.0,"(37, 14)"
7,40,21.0,"(35, 12)"
7,41,2.0,"(31, 44)"
7,42,21.0,"(6, 35)"
7,43,20.0,"(33, 15)"
7,44,20.0,"(14, 42)"
7,46,20.0,"(15, 41)"
7,47,18.0,"(35, 9)"
7,48,17.0,"(32, 20)"
7,49,23.0,"(5, 39)"
7,51,22.0,"(37, 13)"
7,52,14.0,"(39, 15)"
7,53,21.0,"(38, 14)"
7,54,23.0,"(14, 36)"
7,55,9.0,"(9, 24)"
7,56,23.0,"(6, 39)"
7,57,13.0,"(26, 15)"
7,58,23.0,"(15, 35)"
7,59,18.0,"(11, 34)"
7,61,21.0,"(32, 18)"
7,62,23.0,"(11, 41)"
7,64,23.0,"(7, 40)"
7,65,22.0,"(16, 37)"
7,66,22.0,"(38, 10)"
7,67,23.0,"(7, 41)"
7,68,23.0,"(12, 38)"
7,69,17.0,"(29, 19)"
7,70,23.0,"(31, 13)"
7,71,16.0,"(32, 12)"
7,72,21.0,"(39, 10)"
7,74,23.0,"(30, 18)"
7,76,20.0,"(32, 14)"
7,77,20.0,"(38, 20)"
7,78,6.0,"(32, 30)"
7,80,22.0,"(5, 38)"
7,81,22.0,"(37, 8)"
7,84,23.0,"(38, 15)"
7,85,9.0,"(16, 31)"
7,87,18.0,"(37, 19)"
7,88,16.0,"(12, 33)"
7,89,3.0,"(11, 23)"
7,90,11.0,"(27, 14)"
7,91,22.0,"(26, 14)"
7,93,23.0,"(10, 35)"
7,94,13.0,"(25, 22)"
7,95,9.0,"(26, 40)"
7,96,18.0,"(40, 14)"
7,97,14.0,"(38, 19)"
7,98,22.0,"(29, 20)"
7,99,20.0,"(7, 37)"
8,0,26.0,"(11, 44)"
8,1,25.0,"(37, 16)"
8,3,25.0,"(6, 41)"
8,4,16.0,"(27, 23)"
8,5,26.0,"(34, 11)"
8,6,14.0,"(15, 47)"
8,7,25.0,"(6, 42)"
8,8,22.0,"(12, 35)"
8,9,8.0,"(38, 24)"
8,10,23.0,"(5, 40)"
8,11,6.0,"(4, 30)"
8,12,25.0,"(34, 10)"
8,13,25.0,"(8, 42)"
8,14,21.0,"(10, 41)"
8,15,19.0,"(14, 40)"
8,17,26.0,"(37, 15)"
8,18,17.0,"(41, 22)"
8,19,4.0,"(23, 43)"
8,20,20.0,"(37, 24)"
8,22,24.0,"(12, 39)"
8,23,19.0,"(16, 39)"
8,24,25.0,"(15, 38)"
8,25,14.0,"(10, 33)"
8,26,21.0,"(33, 17)"
8,27,26.0,"(32, 15)"
8,28,10.0,"(6, 24)"
8,29,22.0,"(36, 20)"
8,30,21.0,"(28, 10)"
8,32,26.0,"(10, 37)"
8,34,11.0,"(20, 33)"
8,36,20.0,"(28, 12)"
8,37,23.0,"(31, 21)"
8,39,21.0,"(36, 15)"
8,40,23.0,"(36, 14)"
8,41,2.0,"(33, 41)"
8,42,24.0,"(7, 34)"
8,43,23.0,"(35, 13)"
8,44,23.0,"(12, 44)"
8,46,23.0,"(12, 40)"
8,47,21.0,"(33, 12)"
8,48,20.0,"(33, 19)"
8,49,26.0,"(8, 38)"
8,51,25.0,"(36, 10)"
8,52,17.0,"(36, 17)"
8,53,24.0,"(38, 16)"
8,54,26.0,"(12, 37)"
8,55,10.0,"(8, 27)"
8,56,26.0,"(9, 39)"
8,57,15.0,"(25, 13)"
8,58,25.0,"(13, 36)"
8,59,21.0,"(11, 35)"
8,61,24.0,"(32, 17)"
8,62,26.0,"(8, 39)"
8,64,26.0,"(9, 43)"
8,65,25.0,"(13, 34)"
8,66,25.0,"(37, 12)"
8,67,26.0,"(9, 41)"
8,68,25.0,"(11, 38)"
8,69,19.0,"(28, 17)"
8,70,26.0,"(31, 12)"
8,71,19.0,"(32, 10)"
8,72,24.0,"(36, 13)"
8,74,25.0,"(31, 16)"
8,76,23.0,"(35, 15)"
8,77,23.0,"(37, 18)"
8,78,7.0,"(31, 27)"
8,80,25.0,"(8, 37)"
8,81,25.0,"(37, 10)"
8,84,26.0,"(36, 18)"
8,85,11.0,"(13, 30)"
8,87,20.0,"(40, 17)"
8,88,19.0,"(11, 33)"
8,89,4.0,"(12, 23)"
8,90,13.0,"(24, 17)"
8,91,24.0,"(27, 11)"
8,93,26.0,"(7, 35)"
8,94,15.0,"(28, 22)"
8,95,10.0,"(26, 38)"
8,96,20.0,"(42, 16)"
8,97,16.0,"(39, 21)"
8,98,24.0,"(31, 20)"
8,99,23.0,"(8, 36)"
9,0,28.0,"(13, 44)"
9,1,28.0,"(38, 13)"
9,3,28.0,"(6, 40)"
9,4,18.0,"(25, 21)"
9,5,29.0,"(36, 12)"
9,6,16.0,"(12, 46)"
9,7,27.0,"(4, 45)"
9,8,25.0,"(13, 38)"
9,9,10.0,"(37, 23)"
9,10,25.0,"(4, 42)"
9,11,8.0,"(3, 32)"
9,12,28.0,"(31, 10)"
9,13,28.0,"(9, 44)"
9,14,24.0,"(13, 43)"
9,15,22.0,"(13, 37)"
9,17,29.0,"(39, 16)"
9,18,19.0,"(44, 19)"
9,19,6.0,"(21, 41)"
9,20,22.0,"(40, 23)"
9,22,27.0,"(13, 42)"
9,23,22.0,"(14, 41)"
9,24,28.0,"(12, 41)"
9,25,17.0,"(9, 36)"
9,26,23.0,"(35, 18)"
9,27,28.0,"(33, 16)"
9,28,11.0,"(8, 23)"
9,29,25.0,"(34, 20)"
9,30,24.0,"(30, 12)"
9,32,29.0,"(11, 36)"
9,34,13.0,"(17, 35)"
9,36,23.0,"(30, 13)"
9,37,26.0,"(34, 19)"
9,39,24.0,"(35, 16)"
9,40,26.0,"(34, 15)"
9,41,2.0,"(30, 39)"
9,42,27.0,"(9, 33)"
9,43,26.0,"(36, 16)"
9,44,25.0,"(13, 45)"
9,46,26.0,"(11, 40)"
9,47,24.0,"(33, 11)"
9,48,23.0,"(34, 18)"
9,49,28.0,"(9, 37)"
9,51,28.0,"(33, 9)"
9,52,19.0,"(35, 20)"
9,53,27.0,"(40, 13)"
9,54,29.0,"(14, 35)"
9,55,12.0,"(9, 29)"
